UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
   26416   Characters
    2086   Errors
   92.10%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   92.10%  Accuracy After Correction

     Ins    Subst      Del   Errors
       2        0   {: }-{ )}
       2        0   {: }-{}
       2        0   {،}-{:}
       2        0   {ء }-{ه}
       2        0   {بت}-{يم}
       2        0   {ب}-{ن}
       2        0   {ة}-{ه}
       2        0   {ت}-{ك}
       2        0   {ت}-{ي}
       2        0   {ثا}-{ق}
       2        0   {ثل}-{ك}
       2        0   {ث}-{ب}
       2        0   {ث}-{ئ}
       2        0   {جى}-{ضس}
       2        0   {ح}-{خه}
       2        0   {ح}-{يع}
       2        0   {خ:}-{ح}
       2        0   {خ}-{ح}
       2        0   {د}-{وق}
       2        0   {ذ}-{ن}
       2        0   {ر}-{نم}
       2        0   {ر}-{وو}
       2        0   {ر}-{و}
       2        0   {ر}-{يا}
       2        0   {زم}-{ان}
       2        0   {ز}-{ا}
       2        0   {ز}-{ٔف}
       2        0   {سن}-{ثث}
       2        0   {س}-{ت}
       2        0   {س}-{ش}
       2        0   {س}-{م}
       2        0   {ظ}-{ط}
       2        0   {عي}-{خى}
       2        0   {عي}-{هج}
       2        0   {ع}-{ف}
       2        0   {ع}-{م}
       2        0   {غن}-{هث}
       2        0   {غ}-{ق}
       2        0   {ـ}-{سس}
       2        0   {ق}-{ي}
       2        0   {كى}-{شف}
       2        0   {لم}-{ة}
       2        0   {لم}-{}
       2        0   {م}-{ت}
       2        0   {م}-{ق}
       2        0   {م}-{كق}
       2        0   {نى}-{ش}
       2        0   {ني}-{ض}
       2        0   {ه}-{ع}
       2        0   {و}-{مه}
       2        0   {ى}-{سي}
       2        0   {ى}-{صس}
       2        0   {ى}-{ك}
       2        0   {ى}-{ي }
       2        0   {ين}-{رر}
       2        0   {ئ}-{ق}
       2        0   {ٔت}-{ث}
       2        0   {}-{ ا}
       2        0   {}-{ ه}
       2        0   {}-{(}
       2        0   {}-{0}
       2        0   {}-{1}
       2        0   {}-{؛1}
       2        0   {}-{اا}
       2        0   {}-{ب}
       2        0   {}-{قي}
       2        0   {}-{ن}
       2        0   {}-{ه }
       2        0   {}-{ور}
       2        0   {« }-{}
       2        0   {«}-{ا)}
       2        0   {«}-{اا}
       2        0   {«}-{ا}
       2        0   {«}-{ا»}
       2        0   {«}-{د}
       2        0   {» }-{ذء}
       2        0   {» }-{[ة}
       2        0   {»(}-{ )}
       2        0   {»(}-{ة}
       2        0   {»}-{ة}
       2        0   {»}-{قه}
       2        0   {»}-{ه؟}
       1        0   { }-{.}
       1        0   { }-{1}
       1        0   { }-{ق}
       1        0   {(}-{1}
       1        0   {(}-{ط}
       1        0   {)}-{.}
       1        0   {-}-{3}
       1        0   {-}-{ع}
       1        0   {.}-{،}
       1        0   {3}-{ }
       1        0   {4}-{ }
       1        0   {4}-{ة}
       1        0   {5}-{0}
       1        0   {7}-{ }
       1        0   {7}-{3}
