UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
   50325   Characters
    2178   Errors
   95.67%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   95.67%  Accuracy After Correction

     Ins    Subst      Del   Errors
       9        1    88.89   {5}
       6        1    83.33   {6}
       6        0   100.00   {7}
       3        1    66.67   {8}
      21        1    95.24   {9}
     222        0   100.00   {:}
      36       36     0.00   {[}
      35       35     0.00   {]}
      40       40     0.00   { }
       4        4     0.00   {«}
       3        3     0.00   {»}
     335        3    99.10   {،}
       1        0   100.00   {؛}
      13        0   100.00   {؟}
     157        9    94.27   {ء}
    6711        1    99.99   {ا}
    1664        1    99.94   {ب}
     682        5    99.27   {ة}
    1086        5    99.54   {ت}
     257        9    96.50   {ث}
     627        0   100.00   {ج}
     567        8    98.59   {ح}
     391        1    99.74   {خ}
     966        4    99.59   {د}
     440        3    99.32   {ذ}
    2098        2    99.90   {ر}
     269        1    99.63   {ز}
     954        1    99.90   {س}
     359        0   100.00   {ش}
     375        1    99.73   {ص}
     237        0   100.00   {ض}
     327        0   100.00   {ط}
      68        0   100.00   {ظ}
    1099        5    99.55   {ع}
     151        6    96.03   {غ}
      10        6    40.00   {ـ}
    1195        2    99.83   {ف}
     849        3    99.65   {ق}
     863        5    99.42   {ك}
    3927        1    99.97   {ل}
    2495        1    99.96   {م}
    2528        7    99.72   {ن}
    1809        8    99.56   {ه}
    2891        5    99.83   {و}
     378        0   100.00   {ى}
    2400       21    99.12   {ي}
      56        9    83.93   {ٓ}
    1252       69    94.49   {ٔ}
     367       14    96.19   {ٕ}
